oftic,TICKER,CUSIP,CNAME,STATPERS,NUMEST,NUMUP4W,NUMDOWN4W,NUMUP1M,NUMDOWN1M,MEANPTG,MEDPTG,STDEV,PTGHIGH,PTGLOW,CURR,USFIRM
MAR,MHS,57190320,MARRIOTT INTERNATIONAL INC,2022-05-19,20,8,0,9,0,180.845,180,15.784,210,144.9,USD,1
MAR,MHS,57190320,MARRIOTT INTERNATIONAL INC,2022-06-16,20,0,1,0,1,179.945,180,15.197,210,144.9,USD,1
MAR,MHS,57190320,MARRIOTT INTERNATIONAL INC,2022-07-14,19,0,4,0,4,174.205,179,13.222,210,144.9,USD,1
MAR,MHS,57190320,MARRIOTT INTERNATIONAL INC,2022-08-18,19,5,5,4,6,171.047,170,11.576,190,144.9,USD,1
MAR,MHS,57190320,MARRIOTT INTERNATIONAL INC,2022-09-15,17,2,0,2,0,173.176,170,10.352,190,155,USD,1
MAR,MHS,57190320,MARRIOTT INTERNATIONAL INC,2022-10-20,19,0,0,0,0,171.421,170,11.147,190,153,USD,1
MAR,MHS,57190320,MARRIOTT INTERNATIONAL INC,2022-11-17,19,3,4,3,4,167.658,170,19.525,190,100,USD,1
MAR,MHS,57190320,MARRIOTT INTERNATIONAL INC,2022-12-15,20,4,0,4,0,169.825,171,19.725,190,100,USD,1
MAR,MHS,57190320,MARRIOTT INTERNATIONAL INC,2023-01-19,20,3,2,4,2,169.525,170,19.54,193,100,USD,1
MAR,MHS,57190320,MARRIOTT INTERNATIONAL INC,2023-02-16,18,10,0,10,0,179.444,179.5,10.744,205,164,USD,1
MAR,MHS,57190320,MARRIOTT INTERNATIONAL INC,2023-03-16,17,4,0,4,0,181.471,180,10.375,205,168,USD,1
MAR,MHS,57190320,MARRIOTT INTERNATIONAL INC,2023-04-20,17,2,1,2,1,181.294,180,10.209,205,168,USD,1
MAR,MHS,57190320,MARRIOTT INTERNATIONAL INC,2023-05-18,17,12,0,12,0,188.229,186,11.193,213,168,USD,1
MAR,MHS,57190320,MARRIOTT INTERNATIONAL INC,2023-06-15,17,1,0,1,0,188.582,186,10.594,213,174,USD,1
MCHP,MCHP,59501710,MICROCHIP TECHNOLOGY INC,2020-09-17,21,1,0,1,0,59.619,60,3.971,65,51,USD,1
MCHP,MCHP,59501710,MICROCHIP TECHNOLOGY INC,2020-10-15,21,1,0,1,0,60,60,3.991,65,51,USD,1
MCHP,MCHP,59501710,MICROCHIP TECHNOLOGY INC,2020-11-19,21,19,0,19,0,68.095,68.5,4.297,75,59.5,USD,1
MCHP,MCHP,59501710,MICROCHIP TECHNOLOGY INC,2020-12-17,21,6,0,6,0,71.619,70,8.113,90,59.5,USD,1
MCHP,MCHP,59501710,MICROCHIP TECHNOLOGY INC,2021-01-14,21,5,0,5,0,74.714,73.5,10.052,100,59.5,USD,1
MCHP,MCHP,59501710,MICROCHIP TECHNOLOGY INC,2021-02-18,20,13,0,16,0,85.025,82.5,7.105,100,72.5,USD,1
MCHP,MCHP,59501710,MICROCHIP TECHNOLOGY INC,2021-03-18,20,0,0,0,0,85.025,82.5,7.105,100,72.5,USD,1
MCHP,MCHP,59501710,MICROCHIP TECHNOLOGY INC,2021-04-15,21,1,0,1,0,85.571,82.5,7.253,100,72.5,USD,1
MCHP,MCHP,59501710,MICROCHIP TECHNOLOGY INC,2021-05-20,21,10,1,10,1,88.214,88.5,7.226,100,77.5,USD,1
MCHP,MCHP,59501710,MICROCHIP TECHNOLOGY INC,2021-06-17,23,0,0,0,0,88.087,87.5,6.906,100,77.5,USD,1
MCHP,MCHP,59501710,MICROCHIP TECHNOLOGY INC,2021-07-15,23,1,1,1,1,88.087,87.5,7.069,100,77.5,USD,1
MCHP,MCHP,59501710,MICROCHIP TECHNOLOGY INC,2021-08-19,23,12,1,12,1,90.13,88,7.727,105,77.5,USD,1
MCHP,MCHP,59501710,MICROCHIP TECHNOLOGY INC,2021-09-16,23,0,0,0,0,90.13,88,7.727,105,77.5,USD,1
MCHP,MCHP,59501710,MICROCHIP TECHNOLOGY INC,2021-10-14,25,4,0,4,0,92.6,90.5,15.212,155,76,USD,1
MCHP,MCHP,59501710,MICROCHIP TECHNOLOGY INC,2021-11-18,25,20,0,19,1,96.66,95,10.917,120,77,USD,1
MCHP,MCHP,59501710,MICROCHIP TECHNOLOGY INC,2021-12-16,25,3,0,3,0,97.8,100,10.673,120,82,USD,1
MCHP,MCHP,59501710,MICROCHIP TECHNOLOGY INC,2022-01-20,25,0,0,0,0,97.8,100,10.673,120,82,USD,1
MCHP,MCHP,59501710,MICROCHIP TECHNOLOGY INC,2022-02-17,25,6,7,6,7,96.68,98,12.27,125,78,USD,1
MCHP,MCHP,59501710,MICROCHIP TECHNOLOGY INC,2022-03-17,25,1,2,1,2,95.4,95,13.919,125,70,USD,1
MCHP,MCHP,59501710,MICROCHIP TECHNOLOGY INC,2022-04-14,25,0,2,0,2,94.48,95,14.569,125,70,USD,1
MCHP,MCHP,59501710,MICROCHIP TECHNOLOGY INC,2022-05-19,23,1,15,1,15,85.783,85,14.678,125,67,USD,1
MCHP,MCHP,59501710,MICROCHIP TECHNOLOGY INC,2022-06-16,23,0,3,0,3,84.53,80,14.95,125,67,USD,1
MCHP,MCHP,59501710,MICROCHIP TECHNOLOGY INC,2022-07-14,23,1,3,1,3,83.313,78,15.417,125,60,USD,1
MCHP,MCHP,59501710,MICROCHIP TECHNOLOGY INC,2022-08-18,24,11,0,9,2,85.633,82,14.253,125,67,USD,1
MCHP,MCHP,59501710,MICROCHIP TECHNOLOGY INC,2022-09-15,23,1,0,1,0,86.143,82,14.334,125,67,USD,1
MCHP,MCHP,59501710,MICROCHIP TECHNOLOGY INC,2022-10-20,23,0,3,0,3,83.97,82,15.354,125,62,USD,1
MCHP,MCHP,59501710,MICROCHIP TECHNOLOGY INC,2022-11-17,23,4,8,4,8,81.174,80,12.412,125,62,USD,1
MCHP,MCHP,59501710,MICROCHIP TECHNOLOGY INC,2022-12-15,23,1,0,1,0,81.304,80,12.382,125,62,USD,1
MCHP,MCHP,59501710,MICROCHIP TECHNOLOGY INC,2023-01-19,23,3,0,4,0,82.739,82,11.529,125,65,USD,1
MCHP,MCHP,59501710,MICROCHIP TECHNOLOGY INC,2023-02-16,22,19,0,19,0,94.682,98,8.791,110,79,USD,1
MCHP,MCHP,59501710,MICROCHIP TECHNOLOGY INC,2023-03-16,22,2,0,2,0,95.227,98.5,8.338,110,79,USD,1
MCHP,MCHP,59501710,MICROCHIP TECHNOLOGY INC,2023-04-20,22,0,0,0,0,96.455,99.5,10.478,125,79,USD,1
MCHP,MCHP,59501710,MICROCHIP TECHNOLOGY INC,2023-05-18,22,2,9,2,9,94.227,95,11.739,125,76,USD,1
MCHP,MCHP,59501710,MICROCHIP TECHNOLOGY INC,2023-06-15,22,0,1,0,1,94.105,95,11.788,125,76,USD,1
MDLZ,KFT,60920710,MONDELEZ INTERNATIONAL INC,2020-09-17,21,1,0,1,0,63.095,63,2.385,68,60,USD,1
MDLZ,KFT,60920710,MONDELEZ INTERNATIONAL INC,2020-10-15,21,3,0,3,0,63.571,64,2.378,68,60,USD,1
MDLZ,KFT,60920710,MONDELEZ INTERNATIONAL INC,2020-11-19,22,5,2,5,2,64,64,2.708,70,60,USD,1
MDLZ,KFT,60920710,MONDELEZ INTERNATIONAL INC,2020-12-17,22,2,0,2,0,64.227,64,2.689,70,60,USD,1
MDLZ,KFT,60920710,MONDELEZ INTERNATIONAL INC,2021-01-14,23,3,0,3,0,64.552,65,2.531,70,60,USD,1
MDLZ,KFT,60920710,MONDELEZ INTERNATIONAL INC,2021-02-18,21,9,0,9,0,65.7,66,2.532,70,61,USD,1
MDLZ,KFT,60920710,MONDELEZ INTERNATIONAL INC,2021-03-18,21,1,0,1,0,65.757,66,2.545,70,61,USD,1
MDLZ,KFT,60920710,MONDELEZ INTERNATIONAL INC,2021-04-15,21,0,0,0,0,65.757,66,2.545,70,61,USD,1
MDLZ,KFT,60920710,MONDELEZ INTERNATIONAL INC,2021-05-20,21,19,0,19,0,68.5,69,2.784,74,63,USD,1
MDLZ,KFT,60920710,MONDELEZ INTERNATIONAL INC,2021-06-17,20,1,0,1,0,68.775,69,2.746,74,63,USD,1
MDLZ,KFT,60920710,MONDELEZ INTERNATIONAL INC,2021-07-15,20,3,0,3,0,69.325,69,2.462,74,63,USD,1
MDLZ,KFT,60920710,MONDELEZ INTERNATIONAL INC,2021-08-19,22,10,1,11,0,70.777,71,2.691,75,66,USD,1
MDLZ,KFT,60920710,MONDELEZ INTERNATIONAL INC,2021-09-16,22,0,0,0,0,70.777,71,2.691,75,66,USD,1
MDLZ,KFT,60920710,MONDELEZ INTERNATIONAL INC,2021-10-14,22,1,0,1,0,70.868,71,2.698,75,66,USD,1
MDLZ,KFT,60920710,MONDELEZ INTERNATIONAL INC,2021-11-18,22,3,2,3,3,70.477,70,2.666,75,67,USD,1
MDLZ,KFT,60920710,MONDELEZ INTERNATIONAL INC,2021-12-16,22,1,0,1,0,70.523,70,2.648,75,67,USD,1
MDLZ,KFT,60920710,MONDELEZ INTERNATIONAL INC,2022-01-20,22,10,0,10,0,72.477,73.5,3.581,78,67,USD,1
MDLZ,KFT,60920710,MONDELEZ INTERNATIONAL INC,2022-02-17,23,8,5,8,5,73.587,74,3.092,79,65,USD,1
MDLZ,KFT,60920710,MONDELEZ INTERNATIONAL INC,2022-03-17,23,0,1,0,1,73.5,74,3.079,79,65,USD,1
MDLZ,KFT,60920710,MONDELEZ INTERNATIONAL INC,2022-04-14,23,0,6,0,6,72.657,73,3.369,79,65,USD,1
MDLZ,KFT,60920710,MONDELEZ INTERNATIONAL INC,2022-05-19,23,8,3,8,3,73.13,74,2.912,78,66,USD,1
MDLZ,KFT,60920710,MONDELEZ INTERNATIONAL INC,2022-06-16,23,0,0,0,0,73.13,74,2.912,78,66,USD,1
MDLZ,KFT,60920710,MONDELEZ INTERNATIONAL INC,2022-07-14,22,0,1,0,1,73.273,73.5,2.472,78,69,USD,1
MDLZ,KFT,60920710,MONDELEZ INTERNATIONAL INC,2022-08-18,23,6,2,4,5,73.062,73,3.07,79,65.8,USD,1
MDLZ,KFT,60920710,MONDELEZ INTERNATIONAL INC,2022-09-15,23,0,0,0,0,73.062,73,3.07,79,65.8,USD,1
MDLZ,KFT,60920710,MONDELEZ INTERNATIONAL INC,2022-10-20,23,0,11,0,11,70.497,70,3.968,78,63,USD,1
MDLZ,KFT,60920710,MONDELEZ INTERNATIONAL INC,2022-11-17,24,11,2,11,2,71.589,70.5,2.655,76,68,USD,1
MDLZ,KFT,60920710,MONDELEZ INTERNATIONAL INC,2022-12-15,24,4,1,4,1,72.171,71.5,2.958,77,68,USD,1
MDLZ,KFT,60920710,MONDELEZ INTERNATIONAL INC,2023-01-19,23,4,0,6,0,73.439,75,3.614,80,68,USD,1
MDLZ,KFT,60920710,MONDELEZ INTERNATIONAL INC,2023-02-16,23,15,0,15,0,75.026,75,3.213,80,69,USD,1
MDLZ,KFT,60920710,MONDELEZ INTERNATIONAL INC,2023-03-16,22,1,0,1,0,75.227,75,3.161,80,69,USD,1
MDLZ,KFT,60920710,MONDELEZ INTERNATIONAL INC,2023-04-20,22,3,0,2,0,75.545,75.5,3.004,80,70,USD,1
MDLZ,KFT,60920710,MONDELEZ INTERNATIONAL INC,2023-05-18,21,19,0,19,0,80.81,82,4.457,86,72,USD,1
MDLZ,KFT,60920710,MONDELEZ INTERNATIONAL INC,2023-06-15,21,1,0,1,0,81.329,82,3.99,86,72,USD,1
MELI,MELL,58733R10,MERCADOLIBRE INC,2020-09-17,22,1,0,1,0,1206.182,1267.5,222.466,1550,661,USD,1
MELI,MELL,58733R10,MERCADOLIBRE INC,2020-10-15,22,3,1,3,1,1216.182,1300,224.244,1550,661,USD,1
MELI,MELL,58733R10,MERCADOLIBRE INC,2020-11-19,22,14,0,14,0,1365.727,1515,309.551,1780,661,USD,1
MELI,MELL,58733R10,MERCADOLIBRE INC,2020-12-17,21,3,0,3,0,1414.571,1530,338.721,1840,661,USD,1
MELI,MELL,58733R10,MERCADOLIBRE INC,2021-01-14,20,8,0,8,0,1655.5,1760,366.351,2100,760,USD,1
MELI,MELL,58733R10,MERCADOLIBRE INC,2021-02-18,21,4,0,5,0,1827.143,1980,364.018,2500,1000,USD,1
MELI,MELL,58733R10,MERCADOLIBRE INC,2021-03-18,20,5,3,5,3,1917,1975,287.005,2500,1075,USD,1
MELI,MELL,58733R10,MERCADOLIBRE INC,2021-04-15,22,1,0,1,0,1917.909,1960,283.346,2500,1075,USD,1
MELI,MELL,58733R10,MERCADOLIBRE INC,2021-05-20,22,5,1,5,1,1959.227,1985,276.967,2500,1075,USD,1
MELI,MELL,58733R10,MERCADOLIBRE INC,2021-06-17,22,1,0,1,0,1951.405,1965,283.042,2500,1075,USD,1
MELI,MELL,58733R10,MERCADOLIBRE INC,2021-07-15,22,0,0,0,0,1951.405,1965,283.042,2500,1075,USD,1
MELI,MELL,58733R10,MERCADOLIBRE INC,2021-08-19,24,8,0,8,0,2016.829,2000,290.487,2670,1075,USD,1
MELI,MELL,58733R10,MERCADOLIBRE INC,2021-09-16,24,2,0,2,0,2040.087,2018.05,286.736,2670,1075,USD,1
MELI,MELL,58733R10,MERCADOLIBRE INC,2021-10-14,23,2,0,2,0,2093.352,2050,212.379,2670,1720,USD,1
MELI,MELL,58733R10,MERCADOLIBRE INC,2021-11-18,24,5,3,5,3,2075.713,2068.05,204.458,2500,1600,USD,1
MELI,MELL,58733R10,MERCADOLIBRE INC,2021-12-16,23,1,3,1,3,2063.352,2100,172.723,2500,1600,USD,1
MELI,MELL,58733R10,MERCADOLIBRE INC,2022-01-20,21,0,3,0,4,1966.243,2036.1,261.38,2330,1250,USD,1
MELI,MELL,58733R10,MERCADOLIBRE INC,2022-02-17,22,0,7,0,7,1820.05,1805,274.921,2200,1250,USD,1
MELI,MELL,58733R10,MERCADOLIBRE INC,2022-03-17,23,1,10,1,10,1621.396,1600,204.362,2036.1,1100,USD,1
MELI,MELL,58733R10,MERCADOLIBRE INC,2022-04-14,23,2,1,2,1,1611.657,1600,204.193,2036.1,1100,USD,1
MELI,MELL,58733R10,MERCADOLIBRE INC,2022-05-19,23,2,7,2,7,1559.7,1573,224.169,2036.1,1100,USD,1
MELI,MELL,58733R10,MERCADOLIBRE INC,2022-06-16,23,0,7,0,7,1446.526,1500,277.887,2036.1,850,USD,1
MELI,MELL,58733R10,MERCADOLIBRE INC,2022-07-14,23,0,2,0,2,1405.222,1450,276.794,2036.1,850,USD,1
MELI,MELL,58733R10,MERCADO LIBRE INC,2022-08-18,24,6,4,2,6,1332.296,1275,270.617,2036.1,800,USD,1
MELI,MELL,58733R10,MERCADO LIBRE INC,2022-09-15,21,4,0,4,0,1313.762,1300,232.173,1700,800,USD,1
MELI,MELL,58733R10,MERCADOLIBRE INC,2022-10-20,21,0,2,1,3,1311.381,1300,230.135,1700,800,USD,1
MELI,MELL,58733R10,MERCADOLIBRE INC,2022-11-17,20,1,6,1,6,1265.7,1250,210.551,1650,800,USD,1
MELI,MELL,58733R10,MERCADOLIBRE INC,2022-12-15,20,3,0,3,0,1276.2,1280,210.964,1650,800,USD,1
MELI,MELL,58733R10,MERCADOLIBRE INC,2023-01-19,20,3,4,3,4,1245.95,1255,188.377,1550,800,USD,1
MELI,MELL,58733R10,MERCADOLIBRE INC,2023-02-16,20,4,0,4,0,1283.95,1280,188.834,1590,800,USD,1
MELI,MELL,58733R10,MERCADOLIBRE INC,2023-03-16,19,13,0,13,0,1406.053,1400,200.988,1750,800,USD,1
MELI,MELL,58733R10,MERCADOLIBRE INC,2023-04-20,19,6,0,6,0,1462.368,1500,224.564,1770,800,USD,1
MELI,MELL,58733R10,MERCADOLIBRE INC,2023-05-18,19,9,1,9,1,1524.474,1550,234.182,1810,800,USD,1
MELI,MELL,58733R10,MERCADOLIBRE INC,2023-06-15,19,1,0,1,0,1526.579,1550,233.75,1810,800,USD,1
MNST,HANS,61174X10,MONSTER BEVERAGE CORP,2020-09-17,15,0,0,0,0,43.333,44.5,4.518,47.5,28.5,USD,1
MNST,HANS,61174X10,MONSTER BEVERAGE CORP,2020-10-15,15,4,0,4,0,43.767,44.5,4.629,47.5,28.5,USD,1
MNST,HANS,61174X10,MONSTER BEVERAGE CORP,2020-11-19,15,11,0,11,0,46.1,46,1.984,49,42.5,USD,1
MNST,HANS,61174X10,MONSTER BEVERAGE CORP,2020-12-17,16,3,0,3,0,46.906,46,2.853,52.5,42.5,USD,1
MNST,HANS,61174X10,MONSTER BEVERAGE CORP,2021-01-14,16,8,0,8,0,49.281,50,3.497,54,42.5,USD,1
MNST,HANS,61174X10,MONSTER BEVERAGE CORP,2021-02-18,17,0,0,4,0,50.529,51,3.228,55,42.5,USD,1
MNST,HANS,61174X10,MONSTER BEVERAGE CORP,2021-03-18,18,4,2,4,2,51.25,52.5,3.418,59,46,USD,1
MNST,HANS,61174X10,MONSTER BEVERAGE CORP,2021-04-15,18,2,0,2,0,51.444,52.5,3.455,59,46,USD,1
MNST,HANS,61174X10,MONSTER BEVERAGE CORP,2021-05-20,18,4,2,5,2,52.111,52.5,3.668,59,46,USD,1
MNST,HANS,61174X10,MONSTER BEVERAGE CORP,2021-06-17,18,1,0,1,0,52.281,52.5,3.458,59,46,USD,1
MNST,HANS,61174X10,MONSTER BEVERAGE CORP,2021-07-15,18,1,0,1,0,52.392,52.5,3.343,59,46,USD,1
MNST,HANS,61174X10,MONSTER BEVERAGE CORP,2021-08-19,19,5,0,5,0,52.95,52.5,3.433,59,46,USD,1
MNST,HANS,61174X10,MONSTER BEVERAGE CORP,2021-09-16,19,2,0,2,0,53.197,52.5,3.267,59,46,USD,1
MNST,HANS,61174X10,MONSTER BEVERAGE CORP,2021-10-14,19,1,2,1,2,52.618,52.5,3.544,59,46,USD,1
MNST,HANS,61174X10,MONSTER BEVERAGE CORP,2021-11-18,19,2,5,2,5,52.25,52.5,3.63,59,46,USD,1
MNST,HANS,61174X10,MONSTER BEVERAGE CORP,2021-12-16,19,0,0,0,0,52.25,52.5,3.63,59,46,USD,1
MNST,HANS,61174X10,MONSTER BEVERAGE CORP,2022-01-20,19,8,1,9,1,53,53.5,3.508,59.5,46,USD,1
MNST,HANS,61174X10,MONSTER BEVERAGE CORP,2022-02-17,20,0,2,0,2,52.15,52.25,3.853,59.5,46,USD,1
MNST,HANS,61174X10,MONSTER BEVERAGE CORP,2022-03-17,19,0,10,0,10,50.947,51,3.869,57.5,44.5,USD,1
MNST,HANS,61174X10,MONSTER BEVERAGE CORP,2022-04-14,19,0,2,0,2,50.842,51,3.902,57.5,44.5,USD,1
MNST,HANS,61174X10,MONSTER BEVERAGE CORP,2022-05-19,19,4,5,4,5,50.263,50,4.185,57.5,44,USD,1
MNST,HANS,61174X10,MONSTER BEVERAGE CORP,2022-06-16,19,3,0,3,0,50.684,50,4.328,58.5,44,USD,1
MNST,HANS,61174X10,MONSTER BEVERAGE CORP,2022-07-14,19,3,1,3,1,51.053,50,4.246,58.5,44,USD,1
MNST,HANS,61174X10,MONSTER BEVERAGE CORP,2022-08-18,18,3,8,3,8,50.531,50.5,3.353,55.5,44,USD,1
MNST,HANS,61174X10,MONSTER BEVERAGE CORP,2022-09-15,18,0,0,0,0,50.531,50.5,3.353,55.5,44,USD,1
MNST,HANS,61174X10,MONSTER BEVERAGE CORP,2022-10-20,19,1,3,1,3,50.292,50,3.065,55.5,44,USD,1
MNST,HANS,61174X10,MONSTER BEVERAGE CORP,2022-11-17,20,10,0,10,0,51.883,52.5,3.733,60,44,USD,1
MNST,HANS,61174X10,MONSTER BEVERAGE CORP,2022-12-15,21,3,0,3,0,52.388,52.5,3.973,60,44,USD,1
MNST,HANS,61174X10,MONSTER BEVERAGE CORP,2023-01-19,22,5,0,7,0,54.03,54.075,4.551,62.5,44,USD,1
MNST,HANS,61174X10,MONSTER BEVERAGE CORP,2023-02-16,22,1,0,1,0,54.189,54.75,4.501,62.5,44,USD,1
MNST,HANS,61174X10,MONSTER BEVERAGE CORP,2023-03-16,22,3,3,3,3,55.143,55.25,4.155,62.5,44,USD,1
MNST,HANS,61174X10,MONSTER BEVERAGE CORP,2023-04-20,21,9,0,9,0,56.21,57,3.721,62.5,50,USD,1
MNST,HANS,61174X10,MONSTER BEVERAGE CORP,2023-05-18,21,17,0,17,0,60.805,60,3.907,67,51.5,USD,1
MNST,HANS,61174X10,MONSTER BEVERAGE CORP,2023-06-15,22,2,0,2,0,61.359,61.5,3.987,67,51.5,USD,1
MRVL,MRVL,G5876H10,MARVELL TECHNOLOGY GROUP,2020-09-17,24,15,0,15,0,41.417,42,4.995,50,31,USD,1
MRVL,MRVL,G5876H10,MARVELL TECHNOLOGY GROUP,2020-10-15,23,16,0,16,0,46.609,48,5.408,60,37,USD,1
MRVL,MRVL,G5876H10,MARVELL TECHNOLOGY GROUP,2020-11-19,24,3,1,3,1,47.375,48,5.003,60,39,USD,1
MRVL,MRVL,G5876H10,MARVELL TECHNOLOGY GROUP,2020-12-17,24,13,0,13,0,49.917,50,4.671,60,39,USD,1
MRVL,MRVL,G5876H10,MARVELL TECHNOLOGY GROUP,2021-01-14,24,6,0,6,0,51.625,51,6.092,60,39,USD,1
MRVL,MRVL,G5876H10,MARVELL TECHNOLOGY GROUP LTD,2021-02-18,24,2,0,4,0,53.042,53.5,7.086,64,39,USD,1
MRVL,MRVL,G5876H10,MARVELL TECHNOLOGY GROUP LTD,2021-03-18,24,8,1,8,1,54.125,55,6.11,64,40,USD,1
MRVL,MRVL,G5876H10,MARVELL TECHNOLOGY GROUP LTD,2021-04-15,25,2,0,2,0,54.84,55,6.209,64,40,USD,1
MRVL,MRVL,57387410,MARVELL TECHNOLOGY INC,2021-05-20,24,3,0,3,0,55.542,55.5,5.942,64,40,USD,1
MRVL,MRVL,57387410,MARVELL TECHNOLOGY INC,2021-06-17,25,15,0,15,0,59.24,60,5.27,70,49,USD,1
MRVL,MRVL,57387410,MARVELL TECHNOLOGY INC,2021-07-15,25,2,0,2,0,59.92,60,6.116,74,49,USD,1
MRVL,MRVL,57387410,MARVELL TECHNOLOGY INC,2021-08-19,25,8,0,8,0,62.9,64,7.351,74,49,USD,1
MRVL,MRVL,57387410,MARVELL TECHNOLOGY INC,2021-09-16,26,19,0,19,0,69.038,70,7.389,85,52,USD,1
MRVL,MRVL,57387410,MARVELL TECHNOLOGY INC,2021-10-14,27,13,0,13,0,73.481,74,9.823,100,52,USD,1
MRVL,MRVL,57387410,MARVELL TECHNOLOGY INC,2021-11-18,27,1,0,1,0,73.704,74,9.667,100,52,USD,1
MRVL,MRVL,57387410,MARVELL TECHNOLOGY INC,2021-12-16,26,25,0,25,0,99.115,100,12.193,120,60,USD,1
MRVL,MRVL,57387410,MARVELL TECHNOLOGY INC,2022-01-20,26,3,0,5,0,101.038,100,12.647,120,60,USD,1
MRVL,MRVL,57387410,MARVELL TECHNOLOGY INC,2022-02-17,26,0,0,0,0,101.038,100,12.647,120,60,USD,1
MRVL,MRVL,57387410,MARVELL TECHNOLOGY INC,2022-03-17,26,2,10,2,10,96.577,99,14.196,125,60,USD,1
MRVL,MRVL,57387410,MARVELL TECHNOLOGY INC,2022-04-14,25,0,3,0,3,97.04,98,12.074,125,70,USD,1
MRVL,MRVL,57387410,MARVELL TECHNOLOGY INC,2022-05-19,27,0,2,0,3,94.03,95,13.45,125,70,USD,1
MRVL,MRVL,57387410,MARVELL TECHNOLOGY INC,2022-06-16,27,1,16,1,16,85.326,85,13.979,125,62,USD,1
MRVL,MRVL,57387410,MARVELL TECHNOLOGY INC,2022-07-14,26,0,3,0,3,82.685,80,15.239,125,60,USD,1
MRVL,MRVL,57387410,MARVELL TECHNOLOGY INC,2022-08-18,27,0,1,0,6,78.881,78,16.575,125,55,USD,1
MRVL,MRVL,57387410,MARVELL TECHNOLOGY INC,2022-09-15,28,2,7,2,7,74.836,72,14.132,125,58,USD,1
MRVL,MRVL,57387410,MARVELL TECHNOLOGY INC,2022-10-20,28,0,6,0,6,72.371,70,15.552,125,52,USD,1
MRVL,MRVL,57387410,MARVELL TECHNOLOGY INC,2022-11-17,29,0,0,0,0,71.807,70,15.572,125,52,USD,1
MRVL,MRVL,57387410,MARVELL TECHNOLOGY INC,2022-12-15,28,0,20,0,20,63.121,59,15.671,125,41,USD,1
MRVL,MRVL,57387410,MARVELL TECHNOLOGY INC,2023-01-19,27,0,1,0,2,62.385,57,15.797,125,41,USD,1
MRVL,MRVL,57387410,MARVELL TECHNOLOGY INC,2023-02-16,27,0,1,0,1,62.015,57,16.092,125,41,USD,1
MRVL,MRVL,57387410,MARVELL TECHNOLOGY INC,2023-03-16,27,1,14,1,14,57.422,54,12.825,100,45,USD,1
MRVL,MRVL,57387410,MARVELL TECHNOLOGY INC,2023-04-20,26,0,2,0,2,56.462,54.5,11.276,100,45,USD,1
MRVL,MRVL,57387410,MARVELL TECHNOLOGY INC,2023-05-18,26,0,2,0,2,56.154,52.5,11.425,100,45,USD,1
MRVL,MRVL,57387410,MARVELL TECHNOLOGY INC,2023-06-15,26,19,0,19,0,65.5,65,8.95,100,50,USD,1
NVDA,NVDA,67066G10,NVIDIA CORP,2020-09-17,34,16,0,16,0,138.114,140.625,21.396,175,75,USD,1
NVDA,NVDA,67066G10,NVIDIA CORP,2020-10-15,34,7,0,7,0,142.842,148.75,19.861,175,75,USD,1
NVDA,NVDA,67066G10,NVIDIA CORP,2020-11-19,34,15,0,15,0,146.813,150,19.554,175,75,USD,1
NVDA,NVDA,67066G10,NVIDIA CORP,2020-12-17,34,4,0,4,0,148.063,150,18.008,175,86.885,USD,1
NVDA,NVDA,67066G10,NVIDIA CORP,2021-01-14,34,1,1,1,1,147.916,150,17.833,175,86.885,USD,1
NVDA,NVDA,67066G10,NVIDIA CORP,2021-02-18,36,2,0,4,0,149.843,150.625,18.146,175,86.885,USD,1
NVDA,NVDA,67066G10,NVIDIA CORP,2021-03-18,34,21,1,21,1,159.543,162.5,17.462,200,95,USD,1
NVDA,NVDA,67066G10,NVIDIA CORP,2021-04-15,34,12,0,12,0,164.903,168.75,19.991,200,95,USD,1
NVDA,NVDA,67066G10,NVIDIA CORP,2021-05-20,36,0,0,1,0,167.29,169.375,19.985,200,95,USD,1
NVDA,NVDA,67066G10,NVIDIA CORP,2021-06-17,39,23,0,23,0,181.622,181.25,18.43,225,110,USD,1
NVDA,NVDA,67066G10,NVIDIA CORP,2021-07-15,39,8,0,8,0,190.545,187.5,27.065,250,110,USD,1
NVDA,NVDA,67066G10,NVIDIA CORP,2021-08-19,40,26,0,28,0,217.544,224,32.94,300,110,USD,1
NVDA,NVDA,67066G10,NVIDIA CORP,2021-09-16,40,7,0,7,0,226.959,230,31.083,300,110,USD,1
NVDA,NVDA,67066G10,NVIDIA CORP,2021-10-14,40,5,0,5,0,231.115,232.5,32.567,300,110,USD,1
NVDA,NVDA,67066G10,NVIDIA CORP,2021-11-18,41,31,0,31,0,321.89,350,67.774,400,162.5,USD,1
NVDA,NVDA,67066G10,NVIDIA CORP,2021-12-16,41,6,0,6,0,339.861,350,55.524,400,177.5,USD,1
NVDA,NVDA,67066G10,NVIDIA CORP,2022-01-20,41,1,1,2,1,343.278,350,49.41,400,177.5,USD,1
NVDA,NVDA,67066G10,NVIDIA CORP,2022-02-17,42,2,1,2,1,341.057,350,50.617,400,177.5,USD,1
NVDA,NVDA,67066G10,NVIDIA CORP,2022-03-17,43,2,2,2,2,340.358,350,49.195,400,177.5,USD,1
NVDA,NVDA,67066G10,NVIDIA CORP,2022-04-14,43,1,5,1,5,333.66,350,51.406,400,177.5,USD,1
